password policy,密码策略
Domain Name System,域名系统
rollover file,滚动更新文件
polyline,折线
balance sheet account,资产负债表科目
extensible rights markup language,可扩展权限标记语言
disk controller,磁盘控制器
close date,截止日期
Drum Solo,鼓独奏
shared workbook,共享工作簿
view state,视图状态
dynamic random access memory,动态随机存取存储器
dynamic RAM,动态 RAM
modem server,调制解调器
software protection,软件保护
domestic,国内
flood attack mitigation,淹没攻击缓解
arcade game,拱廊游戏
enhanced key usage,增强型密钥使用 
extended key usage,扩展密钥用法
characters per inch,每英寸字符数
Aero Wizard,Aero 向导
block,数据块
staging,暂存
homogeneous data,同类数据
control code,控制代码
distribution point,分发点
Multipurpose Internet Mail Extensions mapping,多用途 Internet 邮件扩展映射
MIME mapping,MIME 映射
virtual memory,虚拟内存
property page,属性页
infrared port,红外端口
asynchronous communication,异步通信
on-account payment,分期付款交易记录
virtual log file,虚拟日志文件
license set,许可协议集
XML schema,XML 架构
XML schema definition language,XML 架构定义语言
computer audio,计算机音频
Voice over Internet Protocol,IP 电话
sparse array,稀疏矩阵
account,客户
business account,业务往来联系人
data binding,数据绑定
binding,绑定
paragraph,段落
bounce message,退回邮件
line,行
graphics platform,图形平台
system-preferred interface language,系统首选界面语言
functionality,功能
event registration item,事件注册项
multicast heartbeat,多播检测信号
view box,查看框
tracking,跟踪
gridline,网格线
security policy,安全策略
time intelligence,时间智能
script,脚本
mouse click,鼠标单击
facsimile,传真
phone call,电话联络
country/region code,国家/地区代码
country code,国家（地区）代码
active color,当前颜色
accrued cost,应计成本
network adapter,网络适配器
unlock,解除锁定
price list item,价目表项
JIT debugging,JIT 调试
just-in-time debugging,实时调试
safety stock,安全库存
comparison criteria,比较条件
single inline memory module,单列直插内存模块
badwill,负商誉
cut,剪切
net,净
BizTalk Framework,BizTalk 框架
catalog schema,目录构架
validation formula,验证公式
summary data,汇总数据
video conferencing,视频会议
video present network,视频呈现网络
presence awareness,显示联机状态
caption text,描述文字
caption,描述
report signature,报表签名
movie controller bar,影片控制栏
constructor,构造函数
dial location,拨号位置
multitasking,多任务
compression filter,压缩筛选器
chronicle,历史记录
Mediation Server,中介服务器
field data type,字段数据类型
data type,数据类型
compact disc read-only memory,光盘只读存储器
recovery agent,恢复代理
Active Directory Lightweight Directory Services instance,Active Directory 轻型目录服务实例
AD LDS instance,AD LDS 实例
audit,审核
list frame,列表框
identification,标识
Anonymous authentication,匿名身份验证
Application Object Tree,应用程序对象树
transitive trust,可传递信任
NFS client,NFS 客户端
genlocking,同步刷新率
data definition,数据定义
showplan,显示计划
visualization,可视化
visual,视觉对象
data visualization,数据可视化
stress test,压力测试
message number,消息号
single-byte character set,单字节字符集
aggregation wrapper,聚合包装器
dynamic recovery,动态恢复
snooze,推迟
record format,记录格式
Create Console Scope Wizard,创建控制台作用域向导
Strategic Merger or Acquisition Evaluation,战略合并或收购评估
candidate key,候选键
lift chart,提升图
unary operator,一元运算符
share,共享
responder,响应方
security support provider,安全支持提供程序
Trance,冥想
cost template,成本模板
HTML Viewer,HTML 查看器
unbound object frame,未绑定对象框
Connect,连接
Event Viewer,事件查看器
publication access list,发布访问列表
BAM Definition,BAM 定义
hyperlink base,超链接基础
loop,循环
update,更新
binding time,汇集时间
public key algorithm,公钥算法
data point,数据点
series data point,序列数据点
storage,存储器
Courier Sender,媒体发送程序
intercompany purchase order invoice,内部公司采购订单发票
localized version,本地化版本
LPT device,并行设备
parallel device,并行设备
items control,项目控件
validation rule,验证规则
shift,移动
Space Bitmap Descriptor,空间位图描述符
domain controller,域控制器
account policy,帐户策略
Word publication,Word 出版物
Sexual Violence,性暴力
absolute path,绝对路径
fully qualified path,完全限定的路径
activation,激活
factorial,阶乘
database connection endpoint,数据库连接终结点
vertical bar,垂直条
VERTICAL LINE,竖线
pipe,管道
constructed generic type,构造泛型类型
deployment,部署
site collection,网站集
clickstream analysis,点击流分析
missed conversation,错过的对话
cross reference object,交叉引用对象
work center,工作中心
Message Facts cube,消息事实多维数据集
self-service user,自助服务用户
user principal name suffix,用户主体名称后缀
frame format,帧格式
frame type,帧类型
eBook,电子图书
callgraph analysis,调用图分析
bridged transaction,过渡交易
interface,界面
public name suffix,公用名称后缀
equal sign,等于号
proof of purchase,购买证明
interoperability,互操作性
ambient light,环境光
Group Policy Management Console,组策略管理控制台
binary transfer,二进制传送
line feed,换行
Diagnostics,诊断
Windows Diagnostics,Windows 诊断
off-axis,离轴
shared database,共享的数据库
buffer overrun,缓冲区溢出
install,安装
polymorphic code,多变代码
Operations console,操作控制台
placeholder,占位符
full screen,全屏幕
full-screen,全屏
Internet account,Internet 帐户
background handles,背景句柄
Base,基准
disable,禁用
turn off,关闭
backbone router,主干路由器
Document Inspector,文档检查器
disc,光盘
campaign response,市场活动响应
Dashboard Web Preview,仪表板 Web 预览
budget allocated,预算分配
budget,预算
matrix organization,矩阵组织
delivery protocol,传递协议
brand name,品牌名
parse,分析
disk,磁盘
local computer,本地计算机
local machine,本地计算机
global shortcut menu,全局快捷菜单
Database Engine Tuning Advisor,数据库引擎优化顾问
ANSI SQL query mode,ANSI SQL 查询模式
Marketing Campaign,市场营销活动
apply,应用
secured connection,安全连接
content control,内容控件
drag-and-drop,拖放
Allotments Used,已用服务配额
client,客户端
mailer,米虫病毒
tail-log backup,结尾日志备份
highlighter setting,荧光笔设置
console scope,控制台作用域
message window,消息窗口
schedule,调度
signature line,签名行
encapsulation,封装
reference,引用
indexed sequential access method,索引顺序访问方法
area border router,区域边界路由器
database file,数据库文件
least-squares method,最小二乘法
cold,无兴趣
storage card,存储卡
memory card,内存卡
keyword,关键字
Jazz+Funk,爵士+疯克
dial,拨号
icon,图标
International Electrotechnical Commission,国际电工委员会
type,类型
self-service registration model,自助注册模式
demand-dial interface,请求拨号接口
drive,驱动器
Program Compatibility Assistant,程序兼容性助手
dialog bar,对话栏
search engine,搜索引擎
star query,星型查询
Parental Guidance (BBFC),家长指导(BBFC)
repository,存储库
Contacts list,联系人信息
contact list,联系人列表
keyboard shortcut,键盘快捷方式
key combination,组合键
data source view,数据源视图
Windows System Assessment Tool,Windows 系统评估工具
open path,开放路径
administrative alert,管理警报
hardware version,硬件版本
label,标签
print,打印
custom group field,自定义组字段
assign,分配
transparent,透明
triggered update,触发更新
duplicate,副本
absolute link,绝对链接
